"","Species","Functional_group","ProjectID","PlotNumber","SiteSurveyor","Year","YearsSinceStart","RelocationConfidence","Latitude","Longitude","Elevation","present","Cover","Time"
"724","ARNILAT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"725","CHAMANG","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"726","CHIMUMB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"727","CLINUNI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"728","CORNCAN","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"729","GOODOBL","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"730","LONIUTA","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,4,"historical"
"731","LUPIARC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"732","ORTHSEC","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"733","PAXIMYR","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"734","PICEENG","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.699999988,"historical"
"735","PINUCON","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,59.699999809,"historical"
"736","PSEUMEN","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,18,"historical"
"737","PYROASA","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"738","RHODALB","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"739","RIBEACE","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"740","RIBELAC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"741","RUBUPAR","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"742","RUBUPED","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"743","SORBSCO","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,0.5,"historical"
"744","SORBSIT","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"745","SPIRLUC","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,15,"historical"
"746","TIARTRI","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"747","TSUGHET","tree","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"748","VACCMEM","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,2,"historical"
"749","VACCSCO","shrub","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,1,8,"historical"
"750","VALESIT","herb","BEC-Vancouver","MP 294","BEC-Vancouver",1976,0,"High",49.11808013,-120.8660965,1402,0,0,"historical"
"751","ABIEAMA","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"752","ABIELAS","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,13.899999916,"historical"
"753","AMELALN","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"754","ARNILAT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"755","CHAMANG","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,0.200000003,"historical"
"756","CHIMUMB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"757","CLINUNI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"758","CORNCAN","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"759","GOODOBL","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"760","LONIUTA","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,15,"historical"
"761","LUPIARC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"762","ORTHSEC","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"763","PAXIMYR","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"764","PICEENG","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,80.200000048,"historical"
"765","PINUCON","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"766","PSEUMEN","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"767","PYROASA","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"768","RHODALB","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"769","RIBEACE","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"770","RIBELAC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"771","RUBUPAR","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"772","RUBUPED","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,15,"historical"
"773","SORBSCO","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"774","SORBSIT","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"775","SPIRLUC","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"776","TIARTRI","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"777","TSUGHET","tree","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,0,0,"historical"
"778","VACCMEM","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,2,"historical"
"779","VACCSCO","shrub","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,4,"historical"
"780","VALESIT","herb","BEC-Vancouver","MP 295","BEC-Vancouver",1976,0,"Med-High",49.11931991,-120.8755035,1353,1,27,"historical"
"781","ABIEAMA","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"782","ABIELAS","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,28,"historical"
"783","AMELALN","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"784","ARNILAT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"785","CHAMANG","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"786","CHIMUMB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"787","CLINUNI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"788","CORNCAN","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"789","GOODOBL","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"790","LONIUTA","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"791","LUPIARC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"792","ORTHSEC","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"793","PAXIMYR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,8,"historical"
"794","PICEENG","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,78,"historical"
"795","PINUCON","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"796","PSEUMEN","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"797","PYROASA","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"798","RHODALB","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"799","RIBEACE","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"800","RIBELAC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"801","RUBUPAR","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"802","RUBUPED","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,15,"historical"
"803","SORBSCO","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.200000003,"historical"
"804","SORBSIT","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"805","SPIRLUC","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"806","TIARTRI","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,0.5,"historical"
"807","TSUGHET","tree","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,0,0,"historical"
"808","VACCMEM","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,15,"historical"
"809","VACCSCO","shrub","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"810","VALESIT","herb","BEC-Vancouver","MP 296","BEC-Vancouver",1976,0,"Med-High",49.12162017,-120.8731003,1381,1,4,"historical"
"811","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"812","ABIELAS","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2.099999905,"historical"
"813","AMELALN","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"814","ARNILAT","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"815","CHAMANG","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"816","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2,"historical"
"817","CLINUNI","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"818","CORNCAN","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"819","GOODOBL","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"820","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"821","LUPIARC","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"822","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"823","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,4,"historical"
"824","PICEENG","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"825","PINUCON","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,2.099999905,"historical"
"826","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,30.100000001,"historical"
"827","PYROASA","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"828","RHODALB","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"829","RIBEACE","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"830","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"831","RUBUPAR","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"832","RUBUPED","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"833","SORBSCO","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"834","SORBSIT","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"835","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"836","TIARTRI","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"837","TSUGHET","tree","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,29,"historical"
"838","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"839","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,1,0.100000001,"historical"
"840","VALESIT","herb","Skagit Rhodo. Comm.","SK93710","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21475894,-121.0660627,695,0,0,"historical"
"841","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,1.100000001,"historical"
"842","ABIELAS","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,3.100000001,"historical"
"843","AMELALN","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"844","ARNILAT","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"845","CHAMANG","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"846","CHIMUMB","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,4,"historical"
"847","CLINUNI","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"848","CORNCAN","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"849","GOODOBL","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"850","LONIUTA","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"851","LUPIARC","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"852","ORTHSEC","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"853","PAXIMYR","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,2,"historical"
"854","PICEENG","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,1,"historical"
"855","PINUCON","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,3,"historical"
"856","PSEUMEN","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,38.100000001,"historical"
"857","PYROASA","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.100000001,"historical"
"858","RHODALB","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"859","RIBEACE","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"860","RIBELAC","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"861","RUBUPAR","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"862","RUBUPED","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"863","SORBSCO","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"864","SORBSIT","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"865","SPIRLUC","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"866","TIARTRI","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"867","TSUGHET","tree","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,11.100000001,"historical"
"868","VACCMEM","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,1,0.5,"historical"
"869","VACCSCO","shrub","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"870","VALESIT","herb","Skagit Rhodo. Comm.","SK93711","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21441772,-121.0671746,686,0,0,"historical"
"871","ABIEAMA","tree","Skagit Rhodo. Comm.","SK93721","J. Bryce, C. Cadrin, J. Desros",1993,17,"Med-High",49.21632862,-121.0684733,698,0,0,"historical"
