"","PlotNumber","Site","ProjectID","Year","SiteSurveyor","Latitude","Longitude","Elevation","RelocationConfidence","Species","Functional_group","Cover"
"377","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","PULSOCC","herb",7.5
"378","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","PHLODIF","herb",11.5
"379","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ERYTGRA","herb",3
"380","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","EREMCAP","herb",2.5
"381","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","PENSPRO","herb",0.65
"382","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","VEROCUS","herb",2
"383","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ANTELAN","herb",4
"384","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","VALESIT","herb",3.65
"385","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ACHIMIL","herb",1.5
"386","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ARNIPAR","herb",1.45
"387","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","THALOCC","herb",0.2
"388","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ERIGGLA","herb",0.55
"389","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","SEDULAN","herb",0.1
"390","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","POTEFLA","herb",2
"391","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","AGOSAUR","herb",0.1
"392","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","DRYMGLA","herb",0
"393","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","PEDIRAC","herb",0.05
"394","14-4386_2025","14-4386","Manning Park Project 2025",2025,"CML RNW",49.10004004,-120.759847,1994.03418,"Med-High","ARNILAT","herb",0.15
"395","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PINUALB","tree",0.25
"396","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ABIELAS","tree",3.5
"397","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","VACCSCO","shrub",12.5
"398","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","VACCDEL","shrub",0.5
"399","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PHLODIF","herb",2.5
"400","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ERYTGRA","herb",1.65
"401","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PEDIRAC","herb",0.15
"402","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","EREMCAP","herb",6.5
"403","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","VALESIT","herb",0
"404","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ANTELAN","herb",6.5
"405","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ACHIMIL","herb",1.25
"406","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PULSOCC","herb",0.305
"407","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ARNIPAR","herb",0.3
"408","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","SEDULAN","herb",0.1
"409","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ARNILAT","herb",0
"410","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PEDIBRA","herb",0
"411","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","ERIGGLA","herb",0.45
"412","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","LUPIARC","herb",0.1
"413","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","PENSPRO","herb",0.15
"414","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","POTEFLA","herb",0.05
"415","14-4386_Error","14-4386","Manning Park Project 2025",2025,"CML RNW",49.09998598,-120.758873,1994.090088,"Med-High","VEROCUS","herb",0
"416","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PINUALB","tree",1.5
"417","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ABIELAS","tree",5
"418","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PICEENG","tree",4
"419","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PAXIMYR","shrub",14
"420","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","JUNICOM","shrub",0.5
"421","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","VACCSCO","shrub",0.5
"422","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","SILEPAR","herb",1.5
"423","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PHLODIF","herb",6
"424","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ERYTGRA","herb",0.35
"425","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ACHIMIL","herb",4.5
"426","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ARNILAT","herb",0.5
"427","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ARNICOR","herb",0.2
"428","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","FRAGVIR","herb",0.9
"429","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","AGOSAUR","herb",0.05
"430","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ANTEROS","herb",1.4
"431","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ARNIPAR","herb",0.95
"432","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","ERIOUMB","herb",9
"433","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","EREMCAP","herb",7
"434","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","LUPIARC","herb",0.75
"435","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","POTEFLA","herb",0.05
"436","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PEDIRAC","herb",0.15
"437","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","PEDIBRA","herb",0
"438","14-4387_2025","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09144901,-120.773455,1950.674438,"High","CHAMANG","herb",0.15
"439","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ABIELAS","tree",12
"440","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PICEENG","tree",2.5
"441","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PINUALB","tree",3
"442","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PAXIMYR","shrub",14.5
"443","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","JUNICOM","shrub",1
"444","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","VACCSCO","shrub",11
"445","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","SORBSCO","shrub",0
"446","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","VACCDEL","shrub",0.5
"447","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PHLODIF","herb",4.5
"448","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PENSPRO","herb",0.4
"449","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","EREMCAP","herb",2.5
"450","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ANTELAN","herb",0.2
"451","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ANTEROS","herb",0
"452","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ARNICOR","herb",1
"453","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ACHIMIL","herb",2
"454","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","HIERALB","herb",0.3
"455","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PEDIRAC","herb",0.75
"456","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","LUPIARC","herb",1.5
"457","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ARNIPAR","herb",1.1
"458","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","PEDIBRA","herb",0.3
"459","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ARNILAT","herb",1
"460","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","AGOSAUR","herb",0.05
"461","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","CHAMANG","herb",0
"462","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","VEROCUS","herb",1
"463","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ORTHSEC","herb",0.2
"464","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ANTERAC","herb",0.5
"465","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","FRAGVIR","herb",0.15
"466","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ERYTGRA","herb",0.45
"467","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","SILEPAR","herb",0.1
"468","14-4387_Error","14-4387","Manning Park Project 2025",2025,"CML RNW",49.09100703,-120.772849,1954.005493,"High","ERIOUMB","herb",0
"469","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","PSEUMEN","tree",22.5
"470","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","PINUCON","tree",2
"471","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","PAXIMYR","shrub",21
"472","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","SPIRLUC","shrub",6
"473","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","SORBSCO","shrub",0.5
"474","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","AMELALN","shrub",1.5
"475","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","ARCTUVA","shrub",4.5
"476","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","HOLODIS","shrub",0.5
"477","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","LONIUTA","shrub",2.1
"478","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","RIBEVIS","shrub",0
"479","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","VACCALA","shrub",0
"480","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","HIERALB","herb",0
"481","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","SYMPFOL","herb",0
"482","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","SEDULAN","herb",0.05
"483","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","ERYTGRA","herb",0.05
"484","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","GOODOBL","herb",0.05
"485","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","HIERUMB","herb",0.05
"486","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","MOEHMAC","herb",0.4
"487","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","PHLODIF","herb",0.25
"488","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","FRAGVIR","herb",0
"489","14-4388_2025","14-4388","Manning Park Project 2025",2025,"CML RNW",49.068998,-120.762014,1617.820679,"High","ACHIMIL","herb",0.15
"490","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","PSEUMEN","tree",25.25
"491","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","ABIELAS","tree",0
"492","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","PAXIMYR","shrub",16
"493","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","SPIRLUC","shrub",5
"494","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","CEANVEL","shrub",2.5
"495","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","HOLODIS","shrub",0
"496","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","AMELALN","shrub",6
"497","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","JUNICOM","shrub",0.5
"498","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","VACCSCO","shrub",0
"499","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","ARCTUVA","shrub",2.7
"500","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","MAHOAQU","shrub",0
"501","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","SORBSCO","shrub",0.2
"502","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","VACCMEM","shrub",0.5
"503","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","LONIUTA","shrub",1
"504","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","ACHIMIL","herb",0.65
"505","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","SYMPFOL","herb",0.9
"506","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","CHAMANG","herb",0.25
"507","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","EREMCAP","herb",0.35
"508","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","HIERALB","herb",0.25
"509","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","HIERUMB","herb",0.15
"510","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","ERIOUMB","herb",1
"511","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","PENSFRU","herb",0.15
"512","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","MOEHMAC","herb",0.35
"513","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","GOODOBL","herb",0.35
"514","14-4388_Error","14-4388","Manning Park Project 2025",2025,"CML RNW",49.06877998,-120.761574,1621.842163,"High","ERYTGRA","herb",0.05
